#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321AC1D4D
#Date Time: 2020-12-07 16:12:32.660
#Sample rate: 800Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: 0 V Attenuation: 1 X
#Channel 2: Range: 2 V/div Offset: 0 V Attenuation: 1 X
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Sine
#Frequency: 1 Hz
#Period: 1 s
#Amplitude: 500 uV
#Offset: 1 V
#Symmetry: 50 %
#Phase: 0 ��
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 5 V
#Negative Supply: ON
#Voltage: -5 V

Time (s),Channel 1 (V),Channel 2 (V)
-5.008,-0.00196205622470651,4.757448322834391
-5.00675,0.003851806370598986,4.757448322834391
-5.0055,0.005561765957454321,4.757448322834391
-5.00425,0.0072717255443081,4.757448322834391
-5.003,0.01171762047012995,4.757448322834391
-5.00175,0.01205961238750071,4.757448322834391
-5.0005,0.01582152347858089,4.757448322834391
-4.99925,0.01718949114806453,4.757448322834391
-4.998,0.01684749923069362,4.757448322834391
-4.99675,0.02060941032177427,4.757448322834391
-4.9955,0.02197737799125729,4.757448322834391
-4.99425,0.0250553052475955,4.757448322834391
-4.993,0.02573928908233701,4.757448322834391
-4.99175,0.02881721633867552,4.76122641629498
-4.9905,0.02984319209078826,4.757448322834391
-4.98925,0.03052717592553008,4.757448322834391
-4.988,0.03121115976027284,4.757448322834391
-4.98675,0.03326311126449737,4.757448322834391
-4.9855,0.03223713551238464,4.757448322834391
-4.98425,0.03086916784290161,4.757448322834391
-4.983,0.03292111934712615,4.757448322834391
-4.98175,0.03223713551238464,4.757448322834391
-4.9805,0.03599904660346467,4.757448322834391
-4.97925,0.03736701427294769,4.757448322834391
-4.978,0.03839299002506105,4.757448322834391
-4.97675,0.03976095769454469,4.757448322834391
-4.9755,0.03873498194243195,4.757448322834391
-4.97425,0.04112892536402989,4.757448322834391
-4.973,0.04454884453773745,4.757448322834391
-4.97175,0.04762677179407566,4.757448322834391
-4.9705,0.04865274754618792,4.757448322834391
-4.96925,0.05070469905041386,4.757448322834391
-4.968,0.05138868288515568,4.757448322834391
-4.96675,0.05036270713304294,4.757448322834391
-4.9655,0.05138868288515615,4.757448322834391
-4.96425,0.05241465863726841,4.757448322834391
-4.963,0.05651856164571935,4.757448322834391
-4.96175,0.05515059397623633,4.757448322834391
-4.9605,0.05309864247201024,4.757448322834391
-4.95925,0.05104669096778477,4.757448322834391
-4.958,0.05104669096778477,4.757448322834391
-4.95675,0.05036270713304294,4.757448322834391
-4.9555,0.05036270713304294,4.757448322834391
-4.95425,0.05344063438938115,4.757448322834391
-4.953,0.05549258589360569,4.757448322834391
-4.95175,0.05857051314994607,4.76122641629498
-4.9505,0.06130644848891211,4.76122641629498
-4.94925,0.06233242424102484,4.76122641629498
-4.948,0.0643843757452494,4.757448322834393
-4.94675,0.06746230300158851,4.757448322834391
-4.9455,0.06814628683633034,4.757448322834391
-4.94425,0.07156620601003946,4.76122641629498
-4.943,0.07532811710112088,4.757448322834391
-4.94175,0.07840604435745768,4.757448322834391
-4.9405,0.07943202010957043,4.757448322834391
-4.93925,0.08079998777905344,4.761226416294979
-4.938,0.07909002819219951,4.757448322834391
-4.93675,0.07909002819219951,4.757448322834391
-4.9355,0.08182596353116681,4.757448322834391
-4.93425,0.08558787462224589,4.757448322834391
-4.933,0.08353592311802135,4.757448322834391
-4.93175,0.08421990695276318,4.757448322834391
-4.9305,0.08832380996121225,4.757448322834391
-4.92925,0.08627185845698865,4.757448322834391
-4.928,0.08661385037435956,4.757448322834391
-4.92675,0.09721559981285782,4.757448322834391
-4.9255,0.1057653977471333,4.757448322834393
-4.92425,0.1115792603424361,4.76122641629498
-4.923,0.1191030825245961,4.757448322834391
-4.92175,0.1276528804588651,4.757448322834391
-4.9205,0.1334667430541779,4.757448322834393
-4.91925,0.1409905652363345,4.76122641629498
-4.918,0.1464624359142691,4.757448322834391
-4.91675,0.1512503227574597,4.757448322834391
-4.9155,0.1587741449396219,4.757448322834391
-4.91425,0.1639040237001856,4.757448322834391
-4.913,0.1645880075349274,4.76122641629498
-4.91175,0.1666399590391561,4.757448322834393
-4.9105,0.173821789303942,4.76122641629498
-4.90925,0.1823715872382148,4.76122641629498
-4.908,0.1871594740814054,4.76122641629498
-4.90675,0.1878434579161494,4.76122641629498
-4.9055,0.1902374013377457,4.757448322834391
-4.90425,0.1946832962635676,4.757448322834391
-4.903,0.1960512639330526,4.76122641629498
-4.90175,0.1991291911893895,4.76122641629498
-4.9005,0.2035750861152113,4.757448322834391
-4.89925,0.2097309406278849,4.757448322834391
-4.898,0.2117828921321132,4.757448322834391
-4.89675,0.2155448032231932,4.757448322834391
-4.8955,0.220332690066386,4.76122641629498
-4.89425,0.2210166739011299,4.757448322834393
-4.893,0.2258045607443205,4.76122641629498
-4.89175,0.2305924475875133,4.757448322834391
-4.8905,0.2319604152569963,4.761226416294979
-4.88925,0.2340123667612252,4.757448322834391
-4.888,0.2401682212738988,4.757448322834391
-4.88675,0.2429041566128661,4.76122641629498
-4.8855,0.2463240757865737,4.76122641629498
-4.88425,0.247350051538688,4.76122641629498
-4.883,0.2470080596213171,4.76122641629498
-4.88175,0.2494020030429134,4.76122641629498
-4.8805,0.2514539545471395,4.757448322834391
-4.87925,0.2528219222166225,4.757448322834391
-4.878,0.2552158656382189,4.76122641629498
