#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321AC1D4D
#Date Time: 2020-12-07 16:04:44.104
#Sample rate: 400Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: 0 V Attenuation: 1 X
#Channel 2: Range: 2 V/div Offset: 0 V Attenuation: 1 X
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Sine
#Frequency: 1 Hz
#Period: 1 s
#Amplitude: 500 uV
#Offset: 1 V
#Symmetry: 50 %
#Phase: 0 ��
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 5 V
#Negative Supply: ON
#Voltage: -5 V

Time (s),Channel 1 (V),Channel 2 (V)
-11.9985843373494,-0.1401267908425547,0.4504217777622427
-11.9960843373494,-0.1479926049420821,0.4504217777622427
-11.9935843373494,-0.1562004109589876,0.4504217777622427
-11.9910843373494,-0.1654341927280022,0.4504217777622427
-11.9885843373494,-0.1750099664143877,0.4504217777622427
-11.9860843373494,-0.1839017562660356,0.4504217777622427
-11.9835843373494,-0.193135538035046,0.4504217777622427
-11.9810843373494,-0.2033952955561734,0.4504217777622427
-11.9785843373494,-0.2126290773251838,0.4504217777622427
-11.9760843373494,-0.2222048510115735,0.4504217777622427
-11.9735843373494,-0.231780624697959,0.4541998712228323
-11.9710843373494,-0.2416983903017154,0.4541998712228323
-11.9685843373494,-0.2505901801533635,0.4541998712228323
-11.9660843373494,-0.2601659538397447,0.4541998712228323
-11.9635843373494,-0.2690577436913884,0.4504217777622427
-11.9610843373494,-0.2772655497082865,0.4504217777622427
-11.9585843373494,-0.2851313638078212,0.4504217777622427
-11.9560843373494,-0.293681161742094,0.4504217777622427
-11.9535843373494,-0.3018889677589959,0.4504217777622427
-11.9510843373494,-0.3104387656932727,0.4504217777622427
-11.9485843373494,-0.3193305555449124,0.4504217777622427
-11.9460843373494,-0.3282223453965561,0.4504217777622427
-11.9435843373494,-0.3357461675787127,0.4504217777622427
-11.9410843373494,-0.3429279978435085,0.4504217777622427
-11.9385843373494,-0.3501098281082944,0.4504217777622427
-11.9360843373494,-0.3566076745383417,0.4504217777622427
-11.9335843373494,-0.3634475128857568,0.4541998712228306
-11.9310843373494,-0.3713133269852909,0.4541998712228323
-11.9285843373494,-0.3781531653327092,0.4541998712228323
-11.9260843373494,-0.3846510117627565,0.4541998712228323
-11.9235843373494,-0.3918328420275487,0.4541998712228323
-11.9210843373494,-0.3986726803749638,0.4541998712228323
-11.9185843373494,-0.4038025591355275,0.4541998712228323
-11.9160843373494,-0.4092744298134596,0.4541998712228323
-11.9135843373494,-0.4154302843261385,0.4541998712228323
-11.9110843373494,-0.4205601630867022,0.4541998712228323
-11.9085843373494,-0.4250060580125241,0.4541998712228323
-11.9060843373494,-0.4304779286904606,0.4541998712228323
-11.9035843373494,-0.4349238236162805,0.4541998712228323
-11.9010843373494,-0.4386857347073605,0.4504217777622427
-11.8985843373494,-0.4427896377158095,0.4541998712228306
-11.8960843373494,-0.4465515488068915,0.4541998712228323
-11.8935843373494,-0.4496294760632297,0.4541998712228323
-11.8910843373494,-0.4530493952369388,0.4541998712228323
-11.8885843373494,-0.4557853305759067,0.4541998712228306
-11.8860843373494,-0.4571532982453897,0.4504217777622427
-11.8835843373494,-0.4581792739975025,0.4504217777622427
-11.8810843373494,-0.4595472416669855,0.4504217777622427
-11.8785843373494,-0.4605732174190992,0.4504217777622427
-11.8760843373494,-0.4612572012538406,0.4504217777622427
-11.8735843373494,-0.4636511446754371,0.4504217777622427
-11.8710843373494,-0.4657030961796615,0.4504217777622427
-11.8685843373494,-0.467755047683888,0.4504217777622427
-11.8660843373494,-0.4704909830228552,0.4504217777622427
-11.8635843373494,-0.4735689102791935,0.4504217777622427
-11.8610843373494,-0.4766468375355332,0.4504217777622427
-11.8585843373494,-0.4800667567092408,0.4504217777622427
-11.8560843373494,-0.4838286678003208,0.4504217777622427
-11.8535843373494,-0.4869065950566576,0.4504217777622427
-11.8510843373494,-0.4903265142303681,0.4504217777622427
-11.8485843373494,-0.4944304172388191,0.4504217777622427
-11.8460843373494,-0.4988763121646409,0.4504217777622427
-11.8435843373494,-0.5029802151730941,0.4504217777622427
-11.8410843373494,-0.5077681020162846,0.4504217777622427
-11.8385843373494,-0.5118720050247355,0.4504217777622427
-11.8360843373494,-0.5156339161158139,0.4466436843016548
-11.8335843373494,-0.5200798110416375,0.4504217777622427
-11.8310843373494,-0.5248676978848302,0.4504217777622427
-11.8285843373494,-0.5289716008932811,0.4504217777622427
-11.8260843373494,-0.5327335119843628,0.4504217777622427
-11.8235843373494,-0.5364954230754412,0.4504217777622427
-11.8210843373494,-0.5405993260838922,0.4504217777622427
-11.8185843373494,-0.5436772533402289,0.4504217777622427
-11.8160843373494,-0.5477811563486832,0.4466436843016548
-11.8135843373494,-0.5518850593571322,0.4504217777622427
-11.8110843373494,-0.5553049785308413,0.4504217777622427
-11.8085843373494,-0.5587248977045489,0.4504217777622427
-11.8060843373494,-0.5621448168782596,0.4504217777622427
-11.8035843373494,-0.5645387602998559,0.4504217777622427
-11.8010843373494,-0.5659067279693396,0.4504217777622427
-11.7985843373494,-0.5676166875561949,0.4504217777622427
-11.7960843373494,-0.5693266471430487,0.4504217777622427
-11.7935843373494,-0.5703526228951614,0.4504217777622427
-11.7910843373494,-0.5720625824820151,0.4504217777622427
-11.7885843373494,-0.5741145339862415,0.4504217777622427
