#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321AC1D4D
#Date Time: 2020-12-07 15:55:40.339
#Sample rate: 400Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 1 V/div Offset: 0 V Attenuation: 1 X
#Channel 2: Range: 2 V/div Offset: 0 V Attenuation: 1 X
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Sine
#Frequency: 1 Hz
#Period: 1 s
#Amplitude: 500 uV
#Offset: 1 V
#Symmetry: 50 %
#Phase: 0 ��
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 5 V
#Negative Supply: ON
#Voltage: -5 V

Time (s),Channel 1 (V),Channel 2 (V)
-6.516578947368421,-0.2048287751572005,0.1292838336121263
-6.514078947368422,-0.2048287751572005,0.1292838336121263
-6.511578947368421,-0.2010650434174583,0.1292838336121263
-6.509078947368421,-0.193537579937974,0.1292838336121263
-6.506578947368421,-0.1860101164584897,0.1292838336121263
-6.504078947368421,-0.1784826529790053,0.1292838336121263
-6.50157894736842,-0.1671914577597788,0.1292838336121263
-6.499078947368421,-0.1559002625405523,0.1292838336121263
-6.496578947368421,-0.1446090673213258,0.1292838336121263
-6.494078947368421,-0.1295541403623572,0.1292838336121263
-6.491578947368421,-0.1144992134033885,0.1292838336121263
-6.489078947368421,-0.103208018184162,0.1292838336121263
-6.486578947368422,-0.08438935948545119,0.1292838336121263
-6.48407894736842,-0.06933443252648253,0.1292838336121263
-6.481578947368421,-0.05427950556751386,0.1292838336121263
-6.479078947368421,-0.03546084686880303,0.1292838336121263
-6.476578947368421,-0.02040591990983436,0.1292838336121263
-6.474078947368421,-0.001587261211123531,0.1255057401515368
-6.471578947368421,0.01346766574784513,0.1255057401515368
-6.469078947368422,0.0285225927068138,0.1255057401515368
-6.466578947368421,0.04357751966578247,0.1255057401515368
-6.464078947368421,0.05863244662475113,0.1255057401515368
-6.461578947368421,0.0736873735837198,0.1255057401515368
-6.459078947368421,0.08874230054268846,0.1255057401515368
-6.456578947368421,0.1000334957619149,0.1255057401515368
-6.454078947368421,0.1113246909811414,0.1255057401515368
-6.451578947368422,0.122615886200368,0.1255057401515368
-6.449078947368421,0.1339070814195945,0.1255057401515368
-6.446578947368421,0.1414345448990788,0.1255057401515368
-6.444078947368421,0.1489620083785631,0.1255057401515368
-6.441578947368421,0.1564894718580475,0.1292838336121263
-6.43907894736842,0.1640169353375318,0.1292838336121263
-6.436578947368421,0.167780667077274,0.1292838336121263
-6.434078947368421,0.1715443988170161,0.1292838336121263
-6.431578947368421,0.1715443988170161,0.1292838336121263
-6.429078947368421,0.1715443988170161,0.1292838336121263
-6.426578947368421,0.1715443988170161,0.1292838336121263
-6.424078947368422,0.1715443988170161,0.1292838336121263
-6.42157894736842,0.167780667077274,0.1292838336121263
-6.419078947368421,0.1640169353375318,0.1292838336121263
-6.416578947368421,0.1602532035977896,0.1292838336121263
-6.414078947368421,0.1527257401183053,0.1292838336121263
-6.411578947368421,0.145198276638821,0.1255057401515368
-6.409078947368421,0.1376708131593366,0.1255057401515368
-6.406578947368422,0.1301433496798523,0.1255057401515368
-6.404078947368421,0.1188521544606258,0.1255057401515368
-6.401578947368421,0.1075609592413993,0.1292838336121263
-6.399078947368421,0.09626976402217279,0.1255057401515368
-6.396578947368421,0.0849785688029463,0.1292838336121263
-6.394078947368421,0.06992364184397762,0.1292838336121263
-6.391578947368421,0.05486871488500896,0.1255057401515368
-6.389078947368422,0.0398137879260403,0.1292838336121263
-6.386578947368421,0.02099512922732947,0.1292838336121263
-6.384078947368421,0.002176470528618635,0.1255057401515368
-6.381578947368421,-0.0166421881700922,0.1255057401515368
-6.379078947368421,-0.03546084686880303,0.1255057401515368
-6.37657894736842,-0.05427950556751386,0.1255057401515368
-6.374078947368421,-0.07309816426622469,0.1292838336121263
-6.371578947368421,-0.09568055470467768,0.1292838336121263
-6.369078947368421,-0.1144992134033885,0.1255057401515368
-6.366578947368421,-0.1370816038418415,0.1255057401515368
-6.364078947368421,-0.1559002625405523,0.1292838336121263
-6.361578947368422,-0.1747189212392632,0.1292838336121263
-6.35907894736842,-0.1973013116777162,0.1292838336121263
-6.356578947368421,-0.2198837021161692,0.1292838336121263
-6.354078947368421,-0.2424660925546222,0.1292838336121263
-6.351578947368421,-0.261284751253333,0.1292838336121263
-6.349078947368421,-0.2801034099520438,0.1292838336121263
-6.346578947368421,-0.2989220686507547,0.1292838336121263
-6.344078947368422,-0.3215044590892077,0.1292838336121263
-6.341578947368421,-0.3403231177879185,0.1292838336121263
-6.339078947368421,-0.3629055082263715,0.1292838336121263
-6.336578947368421,-0.3817241669250823,0.1292838336121263
-6.334078947368421,-0.4005428256237931,0.1292838336121263
-6.331578947368421,-0.419361484322504,0.1292838336121263
-6.329078947368421,-0.441943874760957,0.1292838336121263
-6.326578947368422,-0.4607625334596678,0.1292838336121263
-6.324078947368421,-0.4795811921583786,0.1255057401515368
-6.321578947368421,-0.4983998508570894,0.1292838336121263
-6.319078947368421,-0.5172185095558004,0.1292838336121263
-6.316578947368421,-0.5360371682545111,0.1292838336121263
-6.31407894736842,-0.554855826953222,0.1292838336121263
-6.311578947368421,-0.5736744856519327,0.1292838336121263
-6.309078947368421,-0.5924931443506436,0.1292838336121263
-6.306578947368421,-0.6075480713096122,0.1292838336121263
-6.304078947368421,-0.622602998268581,0.1292838336121263
-6.301578947368421,-0.6376579252275496,0.1292838336121263
-6.299078947368422,-0.6564765839262605,0.1292838336121263
-6.29657894736842,-0.6715315108852291,0.1292838336121263
-6.294078947368421,-0.6865864378441977,0.1292838336121263
-6.291578947368421,-0.7016413648031665,0.1292838336121263
-6.289078947368421,-0.7166962917621351,0.1292838336121263
-6.286578947368421,-0.7317512187211037,0.1292838336121263
-6.284078947368421,-0.7430424139403302,0.1292838336121263
-6.281578947368422,-0.7543336091595567,0.1292838336121263
-6.279078947368421,-0.7656248043787832,0.1292838336121263
-6.276578947368421,-0.7769159995980097,0.1292838336121263
-6.274078947368421,-0.7882071948172362,0.1292838336121263
-6.271578947368421,-0.7957346582967206,0.1292838336121263
-6.269078947368421,-0.8070258535159471,0.1292838336121263
-6.266578947368421,-0.8145533169954313,0.1292838336121263
-6.264078947368422,-0.8183170487351736,0.1292838336121263
-6.261578947368421,-0.8258445122146578,0.1292838336121263
-6.259078947368421,-0.8333719756941422,0.1292838336121263
-6.256578947368421,-0.8371357074338843,0.1292838336121263
-6.254078947368421,-0.8446631709133687,0.1292838336121263
-6.25157894736842,-0.8484269026531108,0.1292838336121263
-6.249078947368421,-0.8521906343928531,0.1292838336121263
-6.246578947368421,-0.8521906343928531,0.1292838336121263
-6.244078947368421,-0.8559543661325952,0.1292838336121263
-6.241578947368421,-0.8559543661325952,0.1292838336121263
-6.239078947368421,-0.8597180978723373,0.1292838336121263
-6.236578947368422,-0.8597180978723373,0.1292838336121263
-6.23407894736842,-0.8597180978723373,0.1292838336121263
-6.231578947368421,-0.8597180978723373,0.1292838336121263
-6.229078947368421,-0.8597180978723373,0.1292838336121263
-6.226578947368421,-0.8597180978723373,0.1292838336121263
-6.224078947368421,-0.8559543661325952,0.1292838336121263
-6.221578947368421,-0.8559543661325952,0.1292838336121263
-6.219078947368422,-0.8521906343928531,0.1292838336121263
-6.216578947368421,-0.8484269026531108,0.1292838336121263
-6.214078947368421,-0.8446631709133687,0.1292838336121263
-6.211578947368421,-0.8446631709133687,0.1292838336121263
-6.209078947368421,-0.8408994391736266,0.1292838336121263
-6.206578947368421,-0.8371357074338843,0.1292838336121263
-6.204078947368421,-0.8296082439544001,0.1292838336121263
-6.201578947368422,-0.8258445122146578,0.1292838336121263
