#Digilent WaveForms Oscilloscope Acquisition,,
#Device Name: Discovery2,,
#Serial Number: SN:210321AC1D4D,,
#Date Time: 2020-12-03 16:45:34.002,,
#Sample rate: 1.5873e+06Hz,,
#Samples: 8192,,
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s,,
#Channel 1: Range: 2 V/div Offset: 0 V Attenuation: 1 X,,
#Channel 2: Range: 2 V/div Offset: 0 V Attenuation: 1 X,,
#Wavegen Channel 1: Running,,
#Mode: Simple,,
#Type: Custom1,,
#Frequency: 1 kHz,,
#Period: 1 ms,,
#Amplitude: 1 V,,
#Offset: 2.1 V,,
#Phase: 0 ��,,
#Power Supplies: ON,,
#Positive Supply: ON,,
#Voltage: 5 V,,
#Negative Supply: ON,,
#Voltage: -5 V,,
,,
Time (s),Channel 1 (V),Channel 2 (V)
0.44176923,4.221319751,1.360942302
0.44176986,4.217556019,1.357164208
0.44177049,4.217556019,1.357164208
0.44177112,4.221319751,1.357164208
0.44177175,4.221319751,1.357164208
0.44177238,4.225083483,1.360942302
0.44177301,4.228847214,1.364720395
0.44177364,4.225083483,1.364720395
0.44177427,4.221319751,1.364720395
0.4417749,4.221319751,1.364720395
0.44177553,4.225083483,1.360942302
0.44177616,4.225083483,1.41383561
0.44177679,4.221319751,1.440282264
0.44177742,4.221319751,1.444060358
0.44177805,4.221319751,1.444060358
0.44177868,4.228847214,1.440282264
0.44177931,4.232610946,1.440282264
0.44177994,4.232610946,1.444060358
0.44178057,4.232610946,1.447838451
0.4417812,4.228847214,1.444060358
0.44178183,4.225083483,1.440282264
0.44178246,4.228847214,1.436504171
0.44178309,4.228847214,1.436504171
0.44178372,4.228847214,1.440282264
0.44178435,4.221319751,1.444060358
0.44178498,4.221319751,1.444060358
0.44178561,4.228847214,1.436504171
0.44178624,4.228847214,1.51206604
0.44178687,4.228847214,1.553625068
0.4417875,4.228847214,1.557403162
0.44178813,4.228847214,1.557403162
0.44178876,4.228847214,1.553625068
0.44178939,4.225083483,1.553625068
0.44179002,4.232610946,1.549846975
0.44179065,4.228847214,1.549846975
0.44179128,4.225083483,1.553625068
0.44179191,4.225083483,1.553625068
0.44179254,4.221319751,1.553625068
0.44179317,4.217556019,1.553625068
0.4417938,4.221319751,1.561181255
0.44179443,4.225083483,1.557403162
0.44179506,4.225083483,1.553625068
0.44179569,4.221319751,1.553625068
0.44179632,4.225083483,1.614074564
0.44179695,4.228847214,1.621630751
0.44179758,4.225083483,1.617852657
0.44179821,4.225083483,1.617852657
0.44179884,4.221319751,1.614074564
0.44179947,4.225083483,1.614074564
0.4418001,4.232610946,1.61029647
0.44180073,4.225083483,1.61029647
0.44180136,4.228847214,1.617852657
0.44180199,4.228847214,1.617852657
0.44180262,4.232610946,1.614074564
0.44180325,4.228847214,1.614074564
0.44180388,4.228847214,1.614074564
0.44180451,4.225083483,1.617852657
0.44180514,4.225083483,1.617852657
0.44180577,4.225083483,1.614074564
0.4418064,4.228847214,1.591406003
0.44180703,4.225083483,1.591406003
0.44180766,4.225083483,1.591406003
0.44180829,4.228847214,1.587627909
0.44180892,4.225083483,1.587627909
0.44180955,4.225083483,1.587627909
0.44181018,4.228847214,1.587627909
0.44181081,4.225083483,1.587627909
0.44181144,4.225083483,1.591406003
0.44181207,4.228847214,1.587627909
0.4418127,4.228847214,1.591406003
0.44181333,4.232610946,1.587627909
0.44181396,4.228847214,1.587627909
0.44181459,4.228847214,1.587627909
0.44181522,4.228847214,1.587627909
0.44181585,4.228847214,1.572515536
0.44181648,4.225083483,1.519622227
0.44181711,4.228847214,1.519622227
0.44181774,4.228847214,1.515844134
0.44181837,4.225083483,1.519622227
0.441819,4.221319751,1.519622227
0.44181963,4.225083483,1.519622227
0.44182026,4.225083483,1.519622227
0.44182089,4.228847214,1.51206604
0.44182152,4.225083483,1.515844134
0.44182215,4.228847214,1.519622227
0.44182278,4.228847214,1.523400321
0.44182341,4.225083483,1.519622227
0.44182404,4.225083483,1.519622227
0.44182467,4.228847214,1.519622227
0.4418253,4.225083483,1.515844134
0.44182593,4.221319751,1.51206604
0.44182656,4.221319751,1.478063199
0.44182719,4.225083483,1.474285106
0.44182782,4.225083483,1.481841293
0.44182845,4.225083483,1.481841293
0.44182908,4.225083483,1.481841293
0.44182971,4.225083483,1.478063199
0.44183034,4.225083483,1.474285106
0.44183097,4.232610946,1.481841293
0.4418316,4.225083483,1.481841293
0.44183223,4.225083483,1.481841293
0.44183286,4.225083483,1.478063199
0.44183349,4.225083483,1.478063199
0.44183412,4.225083483,1.481841293
0.44183475,4.225083483,1.481841293
0.44183538,4.228847214,1.478063199
0.44183601,4.232610946,1.496953666
0.44183664,4.228847214,1.523400321
0.44183727,4.228847214,1.519622227
0.4418379,4.228847214,1.519622227
0.44183853,4.225083483,1.519622227
0.44183916,4.225083483,1.523400321
0.44183979,4.217556019,1.527178414
0.44184042,4.221319751,1.527178414
0.44184105,4.217556019,1.523400321
0.44184168,4.221319751,1.519622227
0.44184231,4.228847214,1.523400321
0.44184294,4.228847214,1.519622227
0.44184357,4.228847214,1.523400321
0.4418442,4.232610946,1.523400321
0.44184483,4.228847214,1.523400321
0.44184546,4.225083483,1.527178414
0.44184609,4.225083483,1.602740283
0.44184672,4.228847214,1.636743124
0.44184735,4.232610946,1.632965031
0.44184798,4.228847214,1.632965031
0.44184861,4.221319751,1.629186937
0.44184924,4.225083483,1.636743124
0.44184987,4.225083483,1.632965031
0.4418505,4.225083483,1.632965031
0.44185113,4.228847214,1.632965031
0.44185176,4.228847214,1.629186937
0.44185239,4.225083483,1.632965031
0.44185302,4.228847214,1.632965031
0.44185365,4.232610946,1.636743124
0.44185428,4.236374678,1.636743124
0.44185491,4.228847214,1.636743124
0.44185554,4.225083483,1.636743124
0.44185617,4.225083483,1.716083087
0.4418568,4.225083483,1.719861181
0.44185743,4.225083483,1.719861181
0.44185806,4.221319751,1.719861181
0.44185869,4.225083483,1.719861181
0.44185932,4.228847214,1.716083087
0.44185995,4.228847214,1.716083087
0.44186058,4.232610946,1.716083087
0.44186121,4.228847214,1.712304994
0.44186184,4.225083483,1.716083087
0.44186247,4.228847214,1.719861181
0.4418631,4.225083483,1.723639274
0.44186373,4.221319751,1.719861181
0.44186436,4.228847214,1.719861181
0.44186499,4.228847214,1.719861181
0.44186562,4.225083483,1.719861181
0.44186625,4.221319751,1.734973554
0.44186688,4.217556019,1.734973554
0.44186751,4.221319751,1.734973554
0.44186814,4.228847214,1.734973554
0.44186877,4.232610946,1.734973554
0.4418694,4.225083483,1.734973554
0.44187003,4.228847214,1.731195461
0.44187066,4.228847214,1.731195461
0.44187129,4.228847214,1.734973554
0.44187192,4.228847214,1.731195461
0.44187255,4.225083483,1.731195461
0.44187318,4.225083483,1.731195461
0.44187381,4.225083483,1.734973554
0.44187444,4.225083483,1.734973554
0.44187507,4.232610946,1.731195461
0.4418757,4.228847214,1.716083087
0.44187633,4.232610946,1.678302152
0.44187696,4.236374678,1.674524059
0.44187759,4.228847214,1.678302152
0.44187822,4.228847214,1.678302152
0.44187885,4.225083483,1.678302152
0.44187948,4.228847214,1.682080246
0.44188011,4.228847214,1.678302152
0.44188074,4.221319751,1.674524059
0.44188137,4.228847214,1.678302152
0.441882,4.228847214,1.678302152
0.44188263,4.228847214,1.682080246
0.44188326,4.221319751,1.678302152
0.44188389,4.221319751,1.678302152
0.44188452,4.225083483,1.678302152
0.44188515,4.228847214,1.678302152
0.44188578,4.228847214,1.666967872
0.44188641,4.228847214,1.614074564
0.44188704,4.225083483,1.61029647
0.44188767,4.228847214,1.606518377
0.4418883,4.228847214,1.606518377
0.44188893,4.228847214,1.61029647
0.44188956,4.225083483,1.614074564
0.44189019,4.225083483,1.614074564
0.44189082,4.221319751,1.614074564
0.44189145,4.221319751,1.614074564
0.44189208,4.221319751,1.614074564
0.44189271,4.221319751,1.614074564
0.44189334,4.221319751,1.61029647
0.44189397,4.221319751,1.61029647
0.4418946,4.225083483,1.61029647
0.44189523,4.225083483,1.61029647
0.44189586,4.221319751,1.617852657
0.44189649,4.221319751,1.621630751
0.44189712,4.225083483,1.621630751
0.44189775,4.225083483,1.617852657
0.44189838,4.221319751,1.617852657
0.44189901,4.217556019,1.621630751
0.44189964,4.225083483,1.614074564
0.44190027,4.225083483,1.614074564
0.4419009,4.225083483,1.617852657
0.44190153,4.225083483,1.617852657
0.44190216,4.225083483,1.617852657
0.44190279,4.228847214,1.614074564
0.44190342,4.221319751,1.614074564
0.44190405,4.225083483,1.614074564
0.44190468,4.225083483,1.617852657
0.44190531,4.225083483,1.621630751
0.44190594,4.221319751,1.655633592
0.44190657,4.221319751,1.704748807
0.4419072,4.225083483,1.704748807
0.44190783,4.228847214,1.7085269
0.44190846,4.232610946,1.704748807
0.44190909,4.225083483,1.700970713
0.44190972,4.225083483,1.700970713
0.44191035,4.228847214,1.700970713
0.44191098,4.232610946,1.704748807
0.44191161,4.228847214,1.704748807
0.44191224,4.228847214,1.704748807
0.44191287,4.225083483,1.704748807
0.4419135,4.217556019,1.704748807
0.44191413,4.225083483,1.700970713
0.44191476,4.225083483,1.704748807
0.44191539,4.228847214,1.7085269
0.44191602,4.232610946,1.791644956
0.44191665,4.228847214,1.814313517
0.44191728,4.221319751,1.810535424
0.44191791,4.225083483,1.810535424
0.44191854,4.225083483,1.80675733
0.44191917,4.228847214,1.810535424
0.4419198,4.232610946,1.810535424
0.44192043,4.232610946,1.810535424
0.44192106,4.236374678,1.810535424
0.44192169,4.228847214,1.80675733
0.44192232,4.228847214,1.802979237
0.44192295,4.225083483,1.80675733
0.44192358,4.228847214,1.810535424
0.44192421,4.232610946,1.814313517
0.44192484,4.232610946,1.810535424
0.44192547,4.228847214,1.80675733
0.4419261,4.232610946,1.844538265
0.44192673,4.228847214,1.859650639
0.44192736,4.225083483,1.859650639
0.44192799,4.225083483,1.863428732
0.44192862,4.225083483,1.863428732
0.44192925,4.225083483,1.859650639
0.44192988,4.225083483,1.863428732
0.44193051,4.228847214,1.863428732
0.44193114,4.225083483,1.863428732
0.44193177,4.221319751,1.859650639
0.4419324,4.225083483,1.859650639
0.44193303,4.228847214,1.863428732
0.44193366,4.228847214,1.863428732
0.44193429,4.228847214,1.863428732
0.44193492,4.225083483,1.859650639
0.44193555,4.225083483,1.859650639
0.44193618,4.225083483,1.829425891
0.44193681,4.228847214,1.829425891
0.44193744,4.228847214,1.829425891
0.44193807,4.228847214,1.833203984
0.4419387,4.225083483,1.833203984
0.44193933,4.225083483,1.829425891
0.44193996,4.228847214,1.825647797
0.44194059,4.232610946,1.825647797
0.44194122,4.228847214,1.829425891
0.44194185,4.225083483,1.829425891
0.44194248,4.221319751,1.833203984
0.44194311,4.225083483,1.829425891
0.44194374,4.228847214,1.829425891
0.44194437,4.221319751,1.829425891
0.441945,4.221319751,1.829425891
0.44194563,4.221319751,1.829425891
0.44194626,4.217556019,1.765198302
0.44194689,4.228847214,1.757642115
0.44194752,4.228847214,1.761420209
0.44194815,4.225083483,1.757642115
0.44194878,4.225083483,1.757642115
0.44194941,4.225083483,1.757642115
0.44195004,4.228847214,1.757642115
0.44195067,4.225083483,1.761420209
0.4419513,4.225083483,1.761420209
0.44195193,4.225083483,1.765198302
0.44195256,4.225083483,1.757642115
0.44195319,4.228847214,1.757642115
0.44195382,4.228847214,1.753864022
0.44195445,4.225083483,1.753864022
0.44195508,4.228847214,1.753864022
0.44195571,4.228847214,1.750085928
0.44195634,4.228847214,1.727417367
0.44195697,4.228847214,1.727417367
0.4419576,4.228847214,1.727417367
0.44195823,4.225083483,1.723639274
0.44195886,4.225083483,1.719861181
0.44195949,4.225083483,1.719861181
0.44196012,4.232610946,1.723639274
0.44196075,4.228847214,1.727417367
0.44196138,4.228847214,1.727417367
0.44196201,4.228847214,1.723639274
0.44196264,4.225083483,1.723639274
0.44196327,4.221319751,1.723639274
0.4419639,4.221319751,1.719861181
0.44196453,4.228847214,1.723639274
0.44196516,4.228847214,1.719861181
0.44196579,4.232610946,1.734973554
0.44196642,4.232610946,1.772754489
0.44196705,4.232610946,1.772754489
0.44196768,4.232610946,1.776532582
0.44196831,4.228847214,1.780310676
0.44196894,4.225083483,1.776532582
0.44196957,4.225083483,1.772754489
0.4419702,4.225083483,1.772754489
0.44197083,4.225083483,1.772754489
0.44197146,4.225083483,1.776532582
0.44197209,4.225083483,1.772754489
0.44197272,4.228847214,1.772754489
0.44197335,4.232610946,1.772754489
0.44197398,4.225083483,1.768976396
0.44197461,4.225083483,1.772754489
0.44197524,4.225083483,1.776532582
0.44197587,4.221319751,1.829425891
0.4419765,4.225083483,1.886097293
0.44197713,4.228847214,1.886097293
0.44197776,4.228847214,1.882319199
0.44197839,4.228847214,1.886097293
0.44197902,4.232610946,1.889875386
0.44197965,4.228847214,1.889875386
0.44198028,4.225083483,1.886097293
0.44198091,4.228847214,1.882319199
0.44198154,4.225083483,1.886097293
0.44198217,4.225083483,1.889875386
0.4419828,4.225083483,1.889875386
0.44198343,4.225083483,1.882319199
0.44198406,4.232610946,1.886097293
0.44198469,4.232610946,1.889875386
0.44198532,4.228847214,1.89365348
0.44198595,4.225083483,1.927656321
0.44198658,4.225083483,1.980549629
0.44198721,4.228847214,1.984327723
0.44198784,4.232610946,1.980549629
0.44198847,4.225083483,1.984327723
0.4419891,4.225083483,1.980549629
0.44198973,4.221319751,1.976771536
0.44199036,4.225083483,1.972993442
0.44199099,4.228847214,1.976771536
0.44199162,4.225083483,1.972993442
0.44199225,4.225083483,1.969215349
0.44199288,4.225083483,1.969215349
0.44199351,4.221319751,1.969215349
0.44199414,4.225083483,1.976771536
0.44199477,4.225083483,1.972993442
0.4419954,4.225083483,1.976771536
0.44199603,4.225083483,1.976771536
0.44199666,4.228847214,1.976771536
0.44199729,4.232610946,1.972993442
0.44199792,4.228847214,1.976771536
0.44199855,4.232610946,1.980549629
0.44199918,4.232610946,1.980549629
0.44199981,4.228847214,1.984327723
0.44200044,4.228847214,1.984327723
0.44200107,4.225083483,1.980549629
0.4420017,4.228847214,1.980549629
0.44200233,4.232610946,1.976771536
0.44200296,4.228847214,1.980549629
0.44200359,4.228847214,1.980549629
0.44200422,4.232610946,1.976771536
0.44200485,4.236374678,1.980549629
0.44200548,4.232610946,1.980549629
0.44200611,4.232610946,1.938990601
0.44200674,4.232610946,1.91632204
0.44200737,4.232610946,1.912543947
0.442008,4.228847214,1.912543947
0.44200863,4.232610946,1.920100134
0.44200926,4.232610946,1.920100134
0.44200989,4.236374678,1.91632204
0.44201052,4.232610946,1.912543947
0.44201115,4.228847214,1.912543947
0.44201178,4.228847214,1.91632204
0.44201241,4.228847214,1.91632204
0.44201304,4.228847214,1.920100134
0.44201367,4.228847214,1.920100134
0.4420143,4.228847214,1.920100134
0.44201493,4.228847214,1.91632204
0.44201556,4.221319751,1.91632204
0.44201619,4.225083483,1.859650639
0.44201682,4.228847214,1.855872545
0.44201745,4.228847214,1.852094452
0.44201808,4.225083483,1.852094452
0.44201871,4.228847214,1.848316358
0.44201934,4.228847214,1.852094452
0.44201997,4.225083483,1.863428732
0.4420206,4.221319751,1.867206825
0.44202123,4.225083483,1.859650639
0.44202186,4.228847214,1.855872545
0.44202249,4.225083483,1.859650639
0.44202312,4.225083483,1.859650639
0.44202375,4.225083483,1.855872545
0.44202438,4.228847214,1.852094452
0.44202501,4.225083483,1.848316358
0.44202564,4.228847214,1.852094452
0.44202627,4.228847214,1.867206825
0.4420269,4.232610946,1.874763012
0.44202753,4.225083483,1.870984919
0.44202816,4.225083483,1.867206825
0.44202879,4.228847214,1.867206825
0.44202942,4.236374678,1.863428732
0.44203005,4.232610946,1.863428732
0.44203068,4.225083483,1.867206825
0.44203131,4.228847214,1.867206825
0.44203194,4.228847214,1.863428732
0.44203257,4.228847214,1.863428732
0.4420332,4.228847214,1.867206825
0.44203383,4.228847214,1.870984919
0.44203446,4.225083483,1.870984919
0.44203509,4.225083483,1.870984919
0.44203572,4.221319751,1.882319199
0.44203635,4.225083483,1.961659162
0.44203698,4.228847214,1.957881069
0.44203761,4.225083483,1.961659162
0.44203824,4.232610946,1.957881069
0.44203887,4.228847214,1.961659162
0.4420395,4.228847214,1.965437255
0.44204013,4.232610946,1.965437255
0.44204076,4.228847214,1.965437255
0.44204139,4.228847214,1.965437255
0.44204202,4.221319751,1.957881069
0.44204265,4.221319751,1.961659162
0.44204328,4.225083483,1.969215349
0.44204391,4.225083483,1.969215349
0.44204454,4.225083483,1.961659162
0.44204517,4.228847214,1.961659162
0.4420458,4.228847214,1.980549629
0.44204643,4.225083483,2.071223872
0.44204706,4.225083483,2.071223872
0.44204769,4.225083483,2.071223872
0.44204832,4.228847214,2.075001966
0.44204895,4.232610946,2.075001966
0.44204958,4.232610946,2.071223872
0.44205021,4.236374678,2.067445779
0.44205084,4.228847214,2.063667685
0.44205147,4.225083483,2.067445779
0.4420521,4.225083483,2.067445779
0.44205273,4.228847214,2.067445779
0.44205336,4.228847214,2.063667685
0.44205399,4.228847214,2.063667685
0.44205462,4.228847214,2.063667685
