#Digilent WaveForms Oscilloscope Acquisition,,
#Device Name: Discovery2,,
#Serial Number: SN:210321AC1D4D,,
#Date Time: 2020-12-03 18:54:13.873,,
#Sample rate: 16000Hz,,
#Samples: 8192,,
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s,,
#Channel 1: Range: 1 V/div Offset: 0 V Attenuation: 1 X,,
#Channel 2: Range: 1 V/div Offset: 0 V Attenuation: 1 X,,
#Wavegen Channel 1: Running,,
#Mode: Simple,,
#Type: Triangle,,
#Frequency: 10 Hz,,
#Period: 100 ms,,
#Amplitude: 500 mV,,
#Offset: 500 mV,,
#Symmetry: 50 %,,
#Phase: 0 ��,,
#Wavegen Channel 2: Running,,
#Mode: Simple,,
#Type: DC,,
#Offset: 5 V,,
#Power Supplies: ON,,
#Positive Supply: ON,,
#Voltage: 1.6 V,,
#Negative Supply: ON,,
#Voltage: -5 V,,
,,
Time (s),Channel 1 (V),Channel 2 (V)
0.016625,-1.890980595,0.499536993
0.0166875,-1.90227179,0.503315086
0.01675,-1.913562985,0.503315086
0.0168125,-1.92485418,0.503315086
0.016875,-1.932381644,0.503315086
0.0169375,-1.932381644,0.50709318
0.017,-1.932381644,0.50709318
0.0170625,-1.928617912,0.50709318
0.017125,-1.932381644,0.510871273
0.0171875,-1.936145375,0.510871273
0.01725,-1.936145375,0.510871273
0.0173125,-1.932381644,0.514649367
0.017375,-1.932381644,0.51842746
0.0174375,-1.932381644,0.51842746
0.0175,-1.936145375,0.51842746
0.0175625,-1.936145375,0.522205554
0.017625,-1.936145375,0.522205554
0.0176875,-1.939909107,0.522205554
0.01775,-1.939909107,0.525983647
0.0178125,-1.936145375,0.525983647
0.017875,-1.936145375,0.52976174
0.0179375,-1.936145375,0.52976174
0.018,-1.939909107,0.52976174
0.0180625,-1.936145375,0.52976174
0.018125,-1.936145375,0.533539834
0.0181875,-1.939909107,0.533539834
0.01825,-1.936145375,0.533539834
0.0183125,-1.939909107,0.533539834
0.018375,-1.939909107,0.537317927
0.0184375,-1.939909107,0.537317927
0.0185,-1.939909107,0.537317927
0.0185625,-1.936145375,0.541096021
0.018625,-1.936145375,0.541096021
0.0186875,-1.939909107,0.544874114
0.01875,-1.939909107,0.544874114
0.0188125,-1.939909107,0.544874114
0.018875,-1.939909107,0.544874114
0.0189375,-1.943672839,0.548652208
0.019,-1.943672839,0.548652208
0.0190625,-1.943672839,0.548652208
0.019125,-1.943672839,0.552430301
0.0191875,-1.939909107,0.552430301
0.01925,-1.943672839,0.552430301
0.0193125,-1.943672839,0.556208395
0.019375,-1.943672839,0.556208395
0.0194375,-1.943672839,0.556208395
0.0195,-1.947436571,0.559986488
0.0195625,-1.947436571,0.563764582
0.019625,-1.947436571,0.563764582
0.0196875,-1.947436571,0.563764582
0.01975,-1.943672839,0.563764582
0.0198125,-1.947436571,0.567542675
0.019875,-1.947436571,0.567542675
0.0199375,-1.947436571,0.567542675
0.02,-1.951200302,0.567542675
0.0200625,-1.951200302,0.571320769
0.020125,-1.951200302,0.571320769
0.0201875,-1.954964034,0.571320769
0.02025,-1.954964034,0.575098862
0.0203125,-1.954964034,0.575098862
0.020375,-1.958727766,0.575098862
0.0204375,-1.954964034,0.578876955
0.0205,-1.958727766,0.578876955
0.0205625,-1.962491498,0.578876955
0.020625,-1.958727766,0.582655049
0.0206875,-1.962491498,0.582655049
0.02075,-1.962491498,0.582655049
0.0208125,-1.962491498,0.586433142
0.020875,-1.962491498,0.586433142
0.0209375,-1.962491498,0.586433142
0.021,-1.962491498,0.586433142
0.0210625,-1.966255229,0.590211236
0.021125,-1.966255229,0.590211236
0.0211875,-1.973782693,0.590211236
0.02125,-1.973782693,0.593989329
0.0213125,-1.973782693,0.593989329
0.021375,-1.973782693,0.593989329
0.0214375,-1.973782693,0.593989329
0.0215,-1.977546425,0.597767423
0.0215625,-1.977546425,0.597767423
0.021625,-1.981310156,0.601545516
0.0216875,-1.977546425,0.601545516
0.02175,-1.981310156,0.601545516
0.0218125,-1.981310156,0.601545516
0.021875,-1.981310156,0.60532361
0.0219375,-1.985073888,0.60532361
0.022,-1.985073888,0.609101703
0.0220625,-1.98883762,0.609101703
0.022125,-1.992601352,0.609101703
0.0221875,-1.996365083,0.609101703
0.02225,-1.970018961,0.609101703
0.0223125,-1.92485418,0.612879797
0.022375,-1.883453131,0.61665789
0.0224375,-1.849579545,0.61665789
0.0225,-1.92485418,0.61665789
0.0225625,-1.947436571,0.61665789
0.022625,-1.977546425,0.620435983
0.0226875,-1.98883762,0.620435983
0.02275,-1.996365083,0.620435983
0.0228125,-2.003892547,0.624214077
0.022875,-2.01142001,0.624214077
0.0229375,-2.015183742,0.624214077
0.023,-2.015183742,0.624214077
0.0230625,-2.018947474,0.62799217
0.023125,-2.022711205,0.62799217
0.0231875,-2.022711205,0.631770264
0.02325,-2.022711205,0.631770264
0.0233125,-2.056584791,0.635548357
0.023375,-2.199606597,0.635548357
0.0234375,-2.289936159,0.635548357
0.0235,-2.387793184,0.635548357
0.0235625,-2.406611843,0.639326451
0.023625,-1.879689399,0.639326451
0.0236875,-1.160816637,0.639326451
0.02375,-1.164580369,0.643104544
0.0238125,-1.164580369,0.643104544
0.023875,-1.160816637,0.643104544
